TechCorp,2025-03-27T13:38:47.094662,116
GreenEnergy,2025-03-27T13:38:47.095665200,86
HealthPlus,2025-03-27T13:38:47.096661100,129
TechCorp,2025-03-27T13:38:52.095013700,120
GreenEnergy,2025-03-27T13:38:52.095013700,82
HealthPlus,2025-03-27T13:38:52.096015800,127
TechCorp,2025-03-27T13:38:57.095907100,111
GreenEnergy,2025-03-27T13:38:57.096914300,90
HealthPlus,2025-03-27T13:38:57.097909500,120
TechCorp,2025-03-27T13:39:02.096834200,103
GreenEnergy,2025-03-27T13:39:02.096834200,90
HealthPlus,2025-03-27T13:39:02.097834300,124
TechCorp,2025-03-27T13:39:07.096841100,104
GreenEnergy,2025-03-27T13:39:07.096841100,91
HealthPlus,2025-03-27T13:39:07.097850300,133
TechCorp,2025-03-27T13:39:12.097028400,105
GreenEnergy,2025-03-27T13:39:12.097554200,92
HealthPlus,2025-03-27T13:39:12.098081,138
TechCorp,2025-03-27T13:39:17.097607,111
GreenEnergy,2025-03-27T13:39:17.098612100,100
HealthPlus,2025-03-27T13:39:17.098612100,145
TechCorp,2025-03-27T13:39:22.098364,115
GreenEnergy,2025-03-27T13:39:22.098364,103
HealthPlus,2025-03-27T13:39:22.099364800,153
TechCorp,2025-03-27T13:39:27.098387200,112
GreenEnergy,2025-03-27T13:39:27.098387200,97
HealthPlus,2025-03-27T13:39:27.099386700,155
TechCorp,2025-03-27T13:39:32.098584400,116
GreenEnergy,2025-03-27T13:39:32.098584400,88
HealthPlus,2025-03-27T13:39:32.099584400,154
TechCorp,2025-03-27T13:39:37.099180900,120
GreenEnergy,2025-03-27T13:39:37.099180900,81
HealthPlus,2025-03-27T13:39:37.100180400,155
TechCorp,2025-03-27T13:39:42.100159400,110
GreenEnergy,2025-03-27T13:39:42.101160400,75
HealthPlus,2025-03-27T13:39:42.101160400,151
TechCorp,2025-03-27T13:39:47.100418500,103
GreenEnergy,2025-03-27T13:39:47.100957400,74
HealthPlus,2025-03-27T13:39:47.101493300,152
TechCorp,2025-03-27T13:39:52.100574400,103
GreenEnergy,2025-03-27T13:39:52.100574400,75
HealthPlus,2025-03-27T13:39:52.101581100,160
TechCorp,2025-03-27T13:39:57.101161400,103
GreenEnergy,2025-03-27T13:39:57.101161400,67
HealthPlus,2025-03-27T13:39:57.102163500,157
TechCorp,2025-03-27T13:40:02.101643100,106
GreenEnergy,2025-03-27T13:40:02.102651400,69
HealthPlus,2025-03-27T13:40:02.102651400,152
TechCorp,2025-03-27T13:40:07.102201200,106
GreenEnergy,2025-03-27T13:40:07.102201200,79
HealthPlus,2025-03-27T13:40:07.103201,159
TechCorp,2025-03-27T13:40:12.102276700,113
GreenEnergy,2025-03-27T13:40:12.103284900,71
HealthPlus,2025-03-27T13:40:12.103284900,168
TechCorp,2025-03-27T13:40:17.103069200,103
GreenEnergy,2025-03-27T13:40:17.103069200,64
HealthPlus,2025-03-27T13:40:17.104008200,164
TechCorp,2025-03-27T13:40:22.103745500,109
GreenEnergy,2025-03-27T13:40:22.103745500,65
HealthPlus,2025-03-27T13:40:22.104749100,161
TechCorp,2025-03-27T13:40:27.104661800,110
GreenEnergy,2025-03-27T13:40:27.104661800,65
HealthPlus,2025-03-27T13:40:27.105669200,157
TechCorp,2025-03-27T13:40:32.105083200,114
GreenEnergy,2025-03-27T13:40:32.105612100,65
HealthPlus,2025-03-27T13:40:32.106135300,156
TechCorp,2025-03-27T13:40:37.768190600,114
GreenEnergy,2025-03-27T13:40:37.785183700,65
HealthPlus,2025-03-27T13:40:37.786181600,156
TechCorp,2025-03-27T13:40:37.793182200,121
GreenEnergy,2025-03-27T13:40:37.794183100,68
HealthPlus,2025-03-27T13:40:37.795182600,154
TechCorp,2025-03-27T13:40:42.793231200,130
GreenEnergy,2025-03-27T13:40:42.794243200,71
HealthPlus,2025-03-27T13:40:42.794243200,153
TechCorp,2025-03-27T13:40:47.794178400,126
GreenEnergy,2025-03-27T13:40:47.794178400,79
HealthPlus,2025-03-27T13:40:47.795180900,149
TechCorp,2025-03-27T13:40:52.794499300,127
GreenEnergy,2025-03-27T13:40:52.794499300,81
HealthPlus,2025-03-27T13:40:52.795499100,140
TechCorp,2025-03-27T13:41:27.945920600,127
GreenEnergy,2025-03-27T13:41:27.966915400,81
HealthPlus,2025-03-27T13:41:27.967917100,140
TechCorp,2025-03-27T13:41:27.975914500,135
GreenEnergy,2025-03-27T13:41:27.976915900,90
HealthPlus,2025-03-27T13:41:27.977916700,147
TechCorp,2025-03-27T13:41:32.980983,145
GreenEnergy,2025-03-27T13:41:32.981984200,96
HealthPlus,2025-03-27T13:41:32.982983600,155
TechCorp,2025-03-27T13:41:37.981462800,145
GreenEnergy,2025-03-27T13:41:37.981462800,100
HealthPlus,2025-03-27T13:41:37.982460500,148
TechCorp,2025-03-27T13:41:42.981570300,149
GreenEnergy,2025-03-27T13:41:42.982086200,97
HealthPlus,2025-03-27T13:41:42.982603200,156
TechCorp,2025-03-27T13:41:47.981919100,159
GreenEnergy,2025-03-27T13:41:47.981919100,101
HealthPlus,2025-03-27T13:41:47.982918800,149
TechCorp,2025-03-27T13:41:52.982352900,163
GreenEnergy,2025-03-27T13:41:52.983356900,110
HealthPlus,2025-03-27T13:41:52.983356900,158
TechCorp,2025-03-27T13:41:57.982431600,171
GreenEnergy,2025-03-27T13:41:57.982968300,116
HealthPlus,2025-03-27T13:41:57.983491700,158
TechCorp,2025-03-27T13:42:02.983066600,166
GreenEnergy,2025-03-27T13:42:02.983066600,117
HealthPlus,2025-03-27T13:42:02.984069100,154
TechCorp,2025-03-27T13:42:07.984037600,161
GreenEnergy,2025-03-27T13:42:07.984037600,116
HealthPlus,2025-03-27T13:42:07.985038700,156
TechCorp,2025-03-27T13:42:12.984176300,165
GreenEnergy,2025-03-27T13:42:12.984176300,106
HealthPlus,2025-03-27T13:42:12.985177200,152
TechCorp,2025-03-27T13:42:17.984351500,173
GreenEnergy,2025-03-27T13:42:17.984865400,110
HealthPlus,2025-03-27T13:42:17.985389800,155
TechCorp,2025-03-27T13:42:22.984741400,165
GreenEnergy,2025-03-27T13:42:22.984741400,107
HealthPlus,2025-03-27T13:42:22.985745400,158
TechCorp,2025-03-27T13:42:27.985247800,166
GreenEnergy,2025-03-27T13:42:27.985247800,110
HealthPlus,2025-03-27T13:42:27.986291800,151
TechCorp,2025-03-27T13:42:30.004861100,166
GreenEnergy,2025-03-27T13:42:30.018861300,110
HealthPlus,2025-03-27T13:42:30.019862200,151
TechCorp,2025-03-27T13:42:30.025861300,163
GreenEnergy,2025-03-27T13:42:30.026862100,103
HealthPlus,2025-03-27T13:42:30.026862100,156
TechCorp,2025-03-27T13:42:35.026456400,162
GreenEnergy,2025-03-27T13:42:35.026456400,113
HealthPlus,2025-03-27T13:42:35.027461,163
TechCorp,2025-03-27T13:42:40.027228100,153
GreenEnergy,2025-03-27T13:42:40.028227200,108
HealthPlus,2025-03-27T13:42:40.028227200,166
TechCorp,2025-03-27T13:42:45.027880200,144
GreenEnergy,2025-03-27T13:42:45.027880200,108
HealthPlus,2025-03-27T13:42:45.028881200,168
TechCorp,2025-03-27T13:42:50.028153100,142
GreenEnergy,2025-03-27T13:42:50.028153100,102
HealthPlus,2025-03-27T13:42:50.029156700,172
TechCorp,2025-03-27T13:46:34.946975400,142
GreenEnergy,2025-03-27T13:46:34.963974800,102
HealthPlus,2025-03-27T13:46:34.963974800,172
TechCorp,2025-03-27T13:46:34.969973700,143
GreenEnergy,2025-03-27T13:46:34.970974400,109
HealthPlus,2025-03-27T13:46:34.970974400,174
TechCorp,2025-03-27T13:46:40.751345300,143
GreenEnergy,2025-03-27T13:46:40.768345100,109
HealthPlus,2025-03-27T13:46:40.769345,174
TechCorp,2025-03-27T13:46:40.774345,140
GreenEnergy,2025-03-27T13:46:40.775344,105
HealthPlus,2025-03-27T13:46:40.776344600,171
TechCorp,2025-03-27T13:46:45.774558800,142
GreenEnergy,2025-03-27T13:46:45.775079800,104
HealthPlus,2025-03-27T13:46:45.775599100,170
TechCorp,2025-03-27T13:46:50.774969200,144
GreenEnergy,2025-03-27T13:46:50.774969200,94
HealthPlus,2025-03-27T13:46:50.775970900,162
TechCorp,2025-03-27T13:46:55.775236600,146
GreenEnergy,2025-03-27T13:46:55.775759100,99
HealthPlus,2025-03-27T13:46:55.776332300,152
TechCorp,2025-03-27T13:47:00.775876700,152
GreenEnergy,2025-03-27T13:47:00.775876700,92
HealthPlus,2025-03-27T13:47:00.776887600,154
TechCorp,2025-03-27T13:47:05.776056200,150
GreenEnergy,2025-03-27T13:47:05.776583700,102
HealthPlus,2025-03-27T13:47:05.777109,146
TechCorp,2025-03-27T13:47:09.138703400,93
TechCorp,2025-03-27T13:47:10.777116200,154
GreenEnergy,2025-03-27T13:47:10.777116200,93
HealthPlus,2025-03-27T13:47:10.778118700,154
TechCorp,2025-03-27T13:47:15.777210300,162
GreenEnergy,2025-03-27T13:47:15.777210300,88
HealthPlus,2025-03-27T13:47:15.778210,146
TechCorp,2025-03-27T13:47:20.777252400,165
GreenEnergy,2025-03-27T13:47:20.778283100,95
HealthPlus,2025-03-27T13:47:20.778283100,149
TechCorp,2025-03-27T13:47:25.777563700,156
GreenEnergy,2025-03-27T13:47:25.778086100,101
HealthPlus,2025-03-27T13:47:25.778610300,153
TechCorp,2025-03-27T13:47:30.777946600,154
GreenEnergy,2025-03-27T13:47:30.777946600,101
HealthPlus,2025-03-27T13:47:30.778947400,157
TechCorp,2025-03-27T13:47:35.778422900,148
GreenEnergy,2025-03-27T13:47:35.778960100,95
HealthPlus,2025-03-27T13:47:35.779490200,165
GreenEnergy,2025-03-27T13:47:39.313293600,59
TechCorp,2025-03-27T13:47:40.779002,150
GreenEnergy,2025-03-27T13:47:40.780001600,102
HealthPlus,2025-03-27T13:47:40.780001600,158
TechCorp,2025-03-27T13:47:45.779146100,146
GreenEnergy,2025-03-27T13:47:45.780146,107
HealthPlus,2025-03-27T13:47:45.780146,158
TechCorp,2025-03-27T13:47:50.779387200,143
GreenEnergy,2025-03-27T13:47:50.779904800,102
HealthPlus,2025-03-27T13:47:50.780532,167
TechCorp,2025-03-27T13:47:55.779608900,149
GreenEnergy,2025-03-27T13:47:55.780630300,102
HealthPlus,2025-03-27T13:47:55.780630300,164
TechCorp,2025-03-27T13:48:00.780053400,144
GreenEnergy,2025-03-27T13:48:00.780053400,101
HealthPlus,2025-03-27T13:48:00.781053200,162
TechCorp,2025-03-27T13:48:05.780762,151
GreenEnergy,2025-03-27T13:48:05.780762,102
HealthPlus,2025-03-27T13:48:05.781762900,169
TechCorp,2025-03-27T13:48:10.781264800,160
GreenEnergy,2025-03-27T13:48:10.781264800,92
HealthPlus,2025-03-27T13:48:10.782241100,174
TechCorp,2025-03-27T13:48:15.781808100,154
GreenEnergy,2025-03-27T13:48:15.781808100,88
HealthPlus,2025-03-27T13:48:15.782808300,172
TechCorp,2025-03-27T13:48:20.782591500,161
GreenEnergy,2025-03-27T13:48:20.782591500,78
HealthPlus,2025-03-27T13:48:20.783592300,179
TechCorp,2025-03-27T13:48:25.782595500,171
GreenEnergy,2025-03-27T13:48:25.782595500,88
HealthPlus,2025-03-27T13:48:25.783622600,172
TechCorp,2025-03-27T13:48:30.783058600,170
GreenEnergy,2025-03-27T13:48:30.783584100,86
HealthPlus,2025-03-27T13:48:30.784105100,177
TechCorp,2025-03-27T13:48:35.783162900,165
GreenEnergy,2025-03-27T13:48:35.784176900,91
HealthPlus,2025-03-27T13:48:35.784176900,178
TechCorp,2025-03-27T13:48:40.783192200,160
GreenEnergy,2025-03-27T13:48:40.783192200,92
HealthPlus,2025-03-27T13:48:40.784191900,180
TechCorp,2025-03-27T13:48:45.784121100,153
GreenEnergy,2025-03-27T13:48:45.784121100,101
HealthPlus,2025-03-27T13:48:45.785116300,185
TechCorp,2025-03-27T13:48:50.784578700,155
GreenEnergy,2025-03-27T13:48:50.784578700,91
HealthPlus,2025-03-27T13:48:50.785579100,177
TechCorp,2025-03-27T13:48:55.785479600,161
GreenEnergy,2025-03-27T13:48:55.785479600,90
HealthPlus,2025-03-27T13:48:55.786483500,181
TechCorp,2025-03-27T13:49:00.785839,156
GreenEnergy,2025-03-27T13:49:00.786360900,92
HealthPlus,2025-03-27T13:49:00.786886,185
TechCorp,2025-03-27T13:49:05.786187800,148
GreenEnergy,2025-03-27T13:49:05.786187800,83
HealthPlus,2025-03-27T13:49:05.787215700,181
TechCorp,2025-03-27T13:49:10.786287300,151
GreenEnergy,2025-03-27T13:49:10.787288100,83
HealthPlus,2025-03-27T13:49:10.788287900,180
TechCorp,2025-03-27T13:49:15.787251100,157
GreenEnergy,2025-03-27T13:49:15.787251100,80
HealthPlus,2025-03-27T13:49:15.788252100,177
TechCorp,2025-03-27T13:49:20.787667500,150
GreenEnergy,2025-03-27T13:49:20.787667500,84
HealthPlus,2025-03-27T13:49:20.788667500,177
TechCorp,2025-03-27T13:49:25.788003500,147
GreenEnergy,2025-03-27T13:49:25.788003500,78
HealthPlus,2025-03-27T13:49:25.789007300,179
TechCorp,2025-03-27T13:49:30.788893800,140
GreenEnergy,2025-03-27T13:49:30.788893800,83
HealthPlus,2025-03-27T13:49:30.789894300,185
TechCorp,2025-03-27T13:49:35.789066500,135
GreenEnergy,2025-03-27T13:49:35.789066500,81
HealthPlus,2025-03-27T13:49:35.790067800,176
TechCorp,2025-03-27T13:49:40.789296900,133
GreenEnergy,2025-03-27T13:49:40.789815100,89
HealthPlus,2025-03-27T13:49:40.790340500,177
TechCorp,2025-03-27T13:49:45.790157400,132
GreenEnergy,2025-03-27T13:49:45.790157400,88
HealthPlus,2025-03-27T13:49:45.791157400,179
TechCorp,2025-03-27T13:49:50.790597900,141
GreenEnergy,2025-03-27T13:49:50.791199,79
HealthPlus,2025-03-27T13:49:50.791726400,171
TechCorp,2025-03-27T13:49:55.790788700,136
GreenEnergy,2025-03-27T13:49:55.790788700,81
HealthPlus,2025-03-27T13:49:55.791807200,166
TechCorp,2025-03-27T13:50:00.790980500,140
GreenEnergy,2025-03-27T13:50:00.791622,74
HealthPlus,2025-03-27T13:50:00.792161400,157
TechCorp,2025-03-27T13:50:05.790426,142
GreenEnergy,2025-03-27T13:50:05.790426,68
HealthPlus,2025-03-27T13:50:05.791425300,157
TechCorp,2025-03-27T13:50:10.791206800,142
GreenEnergy,2025-03-27T13:50:10.791206800,74
HealthPlus,2025-03-27T13:50:10.792207600,162
TechCorp,2025-03-27T13:50:15.792022200,132
GreenEnergy,2025-03-27T13:50:15.792022200,80
HealthPlus,2025-03-27T13:50:15.793020200,172
TechCorp,2025-03-27T13:50:20.792606400,139
GreenEnergy,2025-03-27T13:50:20.792606400,90
HealthPlus,2025-03-27T13:50:20.793607500,167
TechCorp,2025-03-27T13:50:25.793197700,148
GreenEnergy,2025-03-27T13:50:25.793197700,92
HealthPlus,2025-03-27T13:50:25.794198,164
TechCorp,2025-03-27T13:50:30.793274,149
GreenEnergy,2025-03-27T13:50:30.793806800,85
HealthPlus,2025-03-27T13:50:30.794343,170
TechCorp,2025-03-27T13:50:35.793827200,155
GreenEnergy,2025-03-27T13:50:35.793827200,79
HealthPlus,2025-03-27T13:50:35.794826900,166
TechCorp,2025-03-27T13:50:40.794240,150
GreenEnergy,2025-03-27T13:50:40.794777100,81
HealthPlus,2025-03-27T13:50:40.795312,174
TechCorp,2025-03-27T13:50:45.794482300,145
GreenEnergy,2025-03-27T13:50:45.795483500,90
HealthPlus,2025-03-27T13:50:45.796484,165
TechCorp,2025-03-27T13:50:50.794978400,138
GreenEnergy,2025-03-27T13:50:50.795502800,95
HealthPlus,2025-03-27T13:50:50.796031600,158
TechCorp,2025-03-27T13:50:55.794619900,146
GreenEnergy,2025-03-27T13:50:55.795620500,91
HealthPlus,2025-03-27T13:50:55.795620500,151
TechCorp,2025-03-27T13:51:00.795180700,144
GreenEnergy,2025-03-27T13:51:00.795180700,86
HealthPlus,2025-03-27T13:51:00.795180700,157
TechCorp,2025-03-27T13:51:05.795373300,149
GreenEnergy,2025-03-27T13:51:05.795373300,90
HealthPlus,2025-03-27T13:51:05.796372300,157
TechCorp,2025-03-27T13:51:10.795692100,146
GreenEnergy,2025-03-27T13:51:10.796214100,92
HealthPlus,2025-03-27T13:51:10.796727100,152
TechCorp,2025-03-27T13:51:15.796694,139
GreenEnergy,2025-03-27T13:51:15.797701700,86
HealthPlus,2025-03-27T13:51:15.797701700,156
TechCorp,2025-03-27T13:51:20.797463300,140
GreenEnergy,2025-03-27T13:51:20.797463300,79
HealthPlus,2025-03-27T13:51:20.798462800,153
TechCorp,2025-03-27T13:51:25.797915400,131
GreenEnergy,2025-03-27T13:51:25.798916900,81
HealthPlus,2025-03-27T13:51:25.798916900,147
TechCorp,2025-03-27T13:51:30.798438900,126
GreenEnergy,2025-03-27T13:51:30.798438900,75
HealthPlus,2025-03-27T13:51:30.799439700,146
TechCorp,2025-03-27T13:51:35.799300800,124
GreenEnergy,2025-03-27T13:51:35.800301500,82
HealthPlus,2025-03-27T13:51:35.800301500,154
TechCorp,2025-03-27T13:51:40.799624100,128
GreenEnergy,2025-03-27T13:51:40.799624100,74
HealthPlus,2025-03-27T13:51:40.800624900,162
TechCorp,2025-03-27T13:51:45.800593300,122
GreenEnergy,2025-03-27T13:51:45.802594300,78
HealthPlus,2025-03-27T13:51:45.803597700,172
TechCorp,2025-03-27T13:51:50.800751800,128
GreenEnergy,2025-03-27T13:51:50.801286700,76
HealthPlus,2025-03-27T13:51:50.801910800,181
TechCorp,2025-03-27T13:51:55.800560700,124
GreenEnergy,2025-03-27T13:51:55.800560700,67
HealthPlus,2025-03-27T13:51:55.801564400,180
TechCorp,2025-03-27T13:52:00.801160200,121
GreenEnergy,2025-03-27T13:52:00.801160200,68
HealthPlus,2025-03-27T13:52:00.802158900,189
TechCorp,2025-03-27T13:52:05.801282100,129
GreenEnergy,2025-03-27T13:52:05.802288800,61
HealthPlus,2025-03-27T13:52:05.802288800,184
TechCorp,2025-03-27T13:52:10.801635,133
GreenEnergy,2025-03-27T13:52:10.801635,55
HealthPlus,2025-03-27T13:52:10.802641200,192
TechCorp,2025-03-27T13:52:15.802498800,125
GreenEnergy,2025-03-27T13:52:15.802498800,45
HealthPlus,2025-03-27T13:52:15.803498200,201
TechCorp,2025-03-27T13:52:19.330109400,125
GreenEnergy,2025-03-27T13:52:19.349107400,45
HealthPlus,2025-03-27T13:52:19.349107400,201
TechCorp,2025-03-27T13:52:19.355106300,124
GreenEnergy,2025-03-27T13:52:19.356110100,49
HealthPlus,2025-03-27T13:52:19.357110800,206
TechCorp,2025-03-27T13:52:24.369851600,133
GreenEnergy,2025-03-27T13:52:24.370876500,59
HealthPlus,2025-03-27T13:52:24.370876500,204
TechCorp,2025-03-27T13:52:29.370085500,126
GreenEnergy,2025-03-27T13:52:29.370085500,62
HealthPlus,2025-03-27T13:52:29.371084100,214
TechCorp,2025-03-27T13:52:34.370101400,133
GreenEnergy,2025-03-27T13:52:34.371121200,63
HealthPlus,2025-03-27T13:52:34.371121200,223
TechCorp,2025-03-27T13:52:39.370220100,128
GreenEnergy,2025-03-27T13:52:39.370220100,68
HealthPlus,2025-03-27T13:52:39.371218600,232
TechCorp,2025-03-27T13:52:44.370947100,129
GreenEnergy,2025-03-27T13:52:44.370947100,65
HealthPlus,2025-03-27T13:52:44.371948100,230
TechCorp,2025-03-27T13:52:49.371912900,128
GreenEnergy,2025-03-27T13:52:49.371912900,59
HealthPlus,2025-03-27T13:52:49.372911700,240
TechCorp,2025-03-27T13:52:54.371917800,126
GreenEnergy,2025-03-27T13:52:54.372926400,68
HealthPlus,2025-03-27T13:52:54.372926400,238
TechCorp,2025-03-27T13:52:59.372850500,123
GreenEnergy,2025-03-27T13:52:59.372850500,68
HealthPlus,2025-03-27T13:52:59.373854300,248
TechCorp,2025-03-27T13:53:15.670138600,123
GreenEnergy,2025-03-27T13:53:15.699151500,68
HealthPlus,2025-03-27T13:53:15.700132200,248
TechCorp,2025-03-27T13:53:15.709132100,115
GreenEnergy,2025-03-27T13:53:15.710133300,71
HealthPlus,2025-03-27T13:53:15.711135500,247
TechCorp,2025-03-27T13:53:20.709342700,124
GreenEnergy,2025-03-27T13:53:20.710165500,81
HealthPlus,2025-03-27T13:53:20.710165500,245
GreenEnergy,2025-03-27T13:53:24.048528300,81
TechCorp,2025-03-27T13:53:25.709275100,131
GreenEnergy,2025-03-27T13:53:25.710275900,75
HealthPlus,2025-03-27T13:53:25.710275900,241
TechCorp,2025-03-27T13:53:30.709359400,128
GreenEnergy,2025-03-27T13:53:30.709359400,76
HealthPlus,2025-03-27T13:53:30.710361500,243
TechCorp,2025-03-27T13:54:03.664249700,128
GreenEnergy,2025-03-27T13:54:03.680649300,76
HealthPlus,2025-03-27T13:54:03.681206800,243
TechCorp,2025-03-27T13:54:03.686043800,122
GreenEnergy,2025-03-27T13:54:03.687107200,86
HealthPlus,2025-03-27T13:54:03.687652,244
TechCorp,2025-03-27T13:54:08.686664500,117
GreenEnergy,2025-03-27T13:54:08.687674800,95
HealthPlus,2025-03-27T13:54:08.687674800,239
TechCorp,2025-03-27T13:54:13.686731500,126
GreenEnergy,2025-03-27T13:54:13.686731500,98
HealthPlus,2025-03-27T13:54:13.687733800,242
TechCorp,2025-03-27T13:54:18.686766700,127
GreenEnergy,2025-03-27T13:54:18.687788400,97
HealthPlus,2025-03-27T13:54:18.688783100,252
TechCorp,2025-03-27T13:54:23.687209600,128
GreenEnergy,2025-03-27T13:54:23.687734900,104
HealthPlus,2025-03-27T13:54:23.688255700,242
